Mouse House,1,
40.84885796392357,-73.87959579909348,
40.84897924857657,-73.87955280291881,
40.84910701065058,-73.87947405273897,
40.84924437391295,-73.87941123171572,
40.8492964609051,-73.87951258880072,
40.84922605960225,-73.87959618425215,
40.84889433459063,-73.87977709477923,
40.8487308557938,-73.87983112450043,
40.84869765097855,-73.87978249629467,
40.8486976980245,-73.87966620233267,
40.84871585767228,-73.87959812144416,
40.84879442314556,-73.87953885117076,
40.84885796392357,-73.87959579909348,
