Aquatic Bird House,1,
40.85359565383727,-73.87937089820527,
40.85380313083888,-73.87923405151021,
40.85385694717939,-73.87930107776296,
40.85403935241381,-73.8792368963537,
40.85407641766919,-73.87930516871172,
40.85413223106806,-73.87930204727434,
40.85419998421565,-73.87946240076194,
40.85403666528136,-73.87957388784177,
40.85394436916786,-73.87958048490525,
40.85377997193489,-73.87966082284397,
40.85372749340637,-73.87966172799739,
40.85363044613717,-73.87958589742732,
40.85358575420278,-73.87945862821392,
40.85359565383727,-73.87937089820527,
