Somba Village,1,
40.84771659958078,-73.87857306246889,
40.84768231637786,-73.87862046063248,
40.84761814544804,-73.87867878374884,
40.8475878625776,-73.8786631902578,
40.84754912651836,-73.87858813312252,
40.84755554618315,-73.87851489856845,
40.84754950015711,-73.87844861930729,
40.84751901421458,-73.87842620718527,
40.84749804882802,-73.87837028220999,
40.84751952879697,-73.8782965991435,
40.84773177492055,-73.87824126703327,
40.84778015487736,-73.87830299768848,
40.84778597063274,-73.87836247700135,
40.84775181250971,-73.87841641475447,
40.84774258378358,-73.87846966590871,
40.84771659958078,-73.87857306246889,
